@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 numeric

@data
4324,'2019/09/19 12:48:12:407',39,-7039089,-5723739,-5460567,-5658971,-6976117,-8226442,-9082006,-9736074,-10656148,-11709093,-6447719,-5198162,-5660256,-9085349,-9150628,-10336189,-11059397,-9673369,-7763827,-8419698,-6119010,-5000527,-4803148,-4869196,-5132368,-5593690,-5724761,-5987932,-7369584,-9473674,-6119010,-5132369,-9606034,-15330796,-8229268,-6124150,-6054754,-6514534,-7040875,-8750721,-6250595,-7105900,-15856369,-13820644,-11521489,-9878976,-9350578,-8493470,-8817287,-9343372,-6250593,-5921627,-14408923,-14740717,-12177107,-10993347,-10333359,-10529967,-10330525,-8948356,-7961467,-7500916,-6119519,-7171950,-7633273,-6843499,-6777448,-7435378,-9541009,-9211528,-8422018,-10001564,-6975085,-7241086,-7373703,-7049366,-6784907,-7633786,-8750980,-9276808,-7829880,-7830136,-6909035,-7113361,-7051437,-7117221,-7444381,-8356221,-8421241,-9144451,-8223354,-7763573,-7631987,-7698562,-7901127,-7508431,-9213621,-11573904,-10064267,-9998989,0
4325,'2019/09/19 12:48:12:440',39,-7039089,-5723740,-5460821,-5526872,-6581102,-7831683,-8818320,-9603975,-10459025,-11906216,-6447463,-5197907,-5726049,-9282728,-9414315,-10336702,-11125189,-9870747,-7961205,-8419441,-6118755,-5000527,-4803404,-4869196,-5132368,-5791326,-5856861,-5987932,-7435120,-9473929,-6119010,-5132369,-9605779,-15265004,-8163475,-6124149,-6120290,-6514534,-7040875,-8750722,-6250852,-7171438,-15790833,-13820644,-11521487,-9878976,-9350578,-8427933,-8817286,-9408909,-6250594,-5921883,-14474716,-14806253,-12111826,-10928067,-10333616,-10529967,-10396318,-8948356,-7961466,-7500916,-6119519,-7237743,-7633530,-6843498,-6777448,-7435378,-9606546,-9211529,-8487554,-10067100,-7040621,-7306881,-7308680,-7049623,-6719114,-7568507,-8685443,-9276809,-7895160,-7830136,-6843498,-7178641,-7051437,-7117222,-7575711,-8356478,-8486521,-9144195,-8223355,-7829110,-7566451,-7698562,-7966663,-7508176,-9213622,-11639439,-10129804,-10130062,0
4326,'2019/09/19 12:48:12:473',39,-7039089,-5723740,-5395030,-5395285,-6251622,-7436411,-8423304,-9340802,-10327437,-12037801,-6447463,-5197907,-5726049,-9217449,-9677745,-10468032,-11190726,-10067871,-8093048,-8354163,-6118755,-4934992,-4803149,-4869196,-5132368,-5988963,-6120033,-5987932,-7369840,-9473673,-6119010,-5066833,-9605779,-15265004,-8163474,-6124149,-6120034,-6448998,-7040618,-8685186,-6250851,-7171693,-15790833,-13820643,-11455952,-9878976,-9350578,-8427934,-8817287,-9409164,-6250594,-5921883,-14540508,-14740717,-12177107,-10928067,-10399153,-10530224,-10396318,-9013893,-8027003,-7500916,-6119519,-7237999,-7633530,-6843499,-6777448,-7435378,-9606546,-9211528,-8487555,-10066845,-7040622,-7241601,-7374218,-7049624,-6719371,-7568506,-8685443,-9276808,-7829880,-7830136,-6843498,-7178640,-7051437,-7117223,-7575711,-8356735,-8421241,-9012866,-8157819,-7763573,-7566451,-7698818,-7966663,-7442896,-9213622,-11639438,-10195596,-10064527,0
4327,'2019/09/19 12:48:12:508',39,-7039089,-5723740,-5395030,-5395285,-6251622,-7436411,-8423304,-9340802,-10327437,-12037801,-6447463,-5197907,-5726049,-9217449,-9677745,-10468032,-11190726,-10067871,-8093048,-8354163,-6118755,-4934992,-4803149,-4869196,-5132368,-5988963,-6120033,-5987932,-7369840,-9473673,-6119010,-5066833,-9605779,-15265004,-8163474,-6124149,-6120034,-6448998,-7040618,-8685186,-6250851,-7171693,-15790833,-13820643,-11455952,-9878976,-9350578,-8427934,-8817287,-9409164,-6250594,-5921883,-14540508,-14740717,-12177107,-10928067,-10399153,-10530224,-10396318,-9013893,-8027003,-7500916,-6119519,-7237999,-7633530,-6843499,-6777448,-7435378,-9606546,-9211528,-8487555,-10066845,-7040622,-7241601,-7374218,-7049624,-6719371,-7568506,-8685443,-9276808,-7829880,-7830136,-6843498,-7178640,-7051437,-7117223,-7575711,-8356735,-8421241,-9012866,-8157819,-7763573,-7566451,-7698818,-7966663,-7442896,-9213622,-11639438,-10195596,-10064527,0
4328,'2019/09/19 12:48:12:540',39,-7039090,-5657949,-5395031,-5394772,-5856352,-6975604,-7962498,-9012097,-10129805,-12037805,-6447464,-5197908,-5726050,-9151916,-9810106,-10468293,-11125193,-10265252,-8355965,-8485493,-6118756,-4934992,-4803149,-4869197,-5132369,-6252394,-6449257,-6053469,-7435377,-9408138,-6119012,-5132370,-9606036,-15330799,-8097683,-6123893,-6120035,-6448998,-6975083,-8750723,-6250597,-7171439,-15790835,-13755112,-11455955,-9879235,-9285300,-8362399,-8751751,-9409167,-6250595,-5987420,-14540511,-14740465,-12111573,-10993606,-10399154,-10530226,-10396064,-9013894,-8027004,-7500917,-6184800,-7303536,-7633531,-6843499,-6777448,-7435379,-9606547,-9277067,-8487299,-10066846,-7040623,-7241345,-7308682,-7049625,-6719372,-7568508,-8685444,-9276810,-7895161,-7895418,-6843499,-7178642,-6985648,-7117225,-7510434,-8422273,-8421242,-9012866,-8157820,-7763574,-7631732,-7698563,-7966411,-7442644,-9147833,-11573905,-10195598,-10130065,0
4329,'2019/09/19 12:48:12:573',39,-6973554,-5723740,-5395031,-5329492,-5658714,-6580588,-7633274,-8749181,-9932681,-11906988,-6447720,-5197907,-5726050,-8954536,-9942204,-10403012,-10994377,-10462629,-8553599,-8748407,-6119011,-5000529,-4803405,-4934992,-5132369,-6385006,-6712943,-6119518,-7435633,-9408137,-6119011,-5066833,-9606292,-15331311,-8097939,-6058613,-6054498,-6448998,-6975083,-8685187,-6250852,-7237231,-15725299,-13690087,-11390674,-9879490,-9285300,-8297119,-8751751,-9474960,-6250595,-5987421,-14606303,-14675440,-12111828,-10928325,-10333874,-10596018,-10331040,-9014151,-7961467,-7501173,-6185056,-7303793,-7699324,-6909035,-6777448,-7435635,-9606803,-9277323,-8487555,-10067102,-7040622,-7241602,-7374218,-7049881,-6653836,-7568508,-8685700,-9211530,-7895417,-7895673,-6843499,-7113106,-6985904,-7117480,-7576226,-8422529,-8421498,-8947073,-8158075,-7763574,-7566451,-7633283,-7901129,-7442899,-9017273,-11639439,-10195854,-10130320,0
4330,'2019/09/19 12:48:12:606',39,-6973299,-5723740,-5395031,-5329236,-5526871,-6382695,-7369589,-8617339,-9800584,-11972011,-6447465,-5197907,-5660000,-8690593,-10007742,-10533828,-10993864,-10462887,-8750723,-8748923,-6118755,-4934993,-4803406,-5132885,-5066577,-6582131,-6976116,-6185312,-7435633,-9342346,-6118755,-5132114,-9540243,-15396335,-8097683,-6058357,-6054498,-6448741,-6974827,-8684931,-6250596,-7171438,-15790579,-13755113,-11455956,-9879236,-9416115,-8296862,-8751495,-9474704,-6250595,-5987421,-14606303,-14806001,-12111573,-10928327,-10464948,-10530482,-10396320,-9079431,-7961468,-7500917,-6185056,-7369329,-7699324,-6909036,-6777192,-7435379,-9672339,-9277323,-8421763,-10132382,-7040622,-7241859,-7308939,-7049883,-6653581,-7502972,-8685444,-9342347,-7895161,-7895418,-6843243,-7178128,-7050930,-7182763,-7707300,-8488067,-8421242,-8881024,-8223355,-7763574,-7566195,-7698563,-7966410,-7442644,-9082298,-11770255,-10261134,-10130321,0
4331,'2019/09/19 12:48:12:640',39,-6973299,-5723740,-5395031,-5329236,-5526871,-6382695,-7369589,-8617339,-9800584,-11972011,-6447465,-5197907,-5660000,-8690593,-10007742,-10533828,-10993864,-10462887,-8750723,-8748923,-6118755,-4934993,-4803406,-5132885,-5066577,-6582131,-6976116,-6185312,-7435633,-9342346,-6118755,-5132114,-9540243,-15396335,-8097683,-6058357,-6054498,-6448741,-6974827,-8684931,-6250596,-7171438,-15790579,-13755113,-11455956,-9879236,-9416115,-8296862,-8751495,-9474704,-6250595,-5987421,-14606303,-14806001,-12111573,-10928327,-10464948,-10530482,-10396320,-9079431,-7961468,-7500917,-6185056,-7369329,-7699324,-6909036,-6777192,-7435379,-9672339,-9277323,-8421763,-10132382,-7040622,-7241859,-7308939,-7049883,-6653581,-7502972,-8685444,-9342347,-7895161,-7895418,-6843243,-7178128,-7050930,-7182763,-7707300,-8488067,-8421242,-8881024,-8223355,-7763574,-7566195,-7698563,-7966410,-7442644,-9082298,-11770255,-10261134,-10130321,0
4332,'2019/09/19 12:48:12:673',39,-6973554,-5658204,-5395030,-5329491,-5526613,-6185571,-7237746,-8486007,-9603974,-11840937,-6382184,-5197908,-5528414,-8296090,-9876668,-10403012,-10797511,-10463398,-8816772,-8814973,-6118756,-4934992,-4869456,-5396570,-5132626,-6582644,-7108214,-6251361,-7435633,-9342345,-6119011,-5066833,-9474450,-15265262,-8031890,-6058099,-6054241,-6448741,-6975082,-8684930,-6250852,-7105902,-15725042,-13755623,-11390675,-9879234,-9285043,-8296861,-8685959,-9474960,-6250595,-5987420,-14672096,-14675440,-12046549,-10928327,-10399668,-10596274,-10330784,-9014151,-7961467,-7500916,-6185056,-7435122,-7765117,-6909292,-6777448,-7435635,-9672340,-9277323,-8422019,-10066846,-7040879,-7307908,-7309452,-7050397,-6523021,-7437435,-8619907,-9277066,-7829881,-7830137,-6843242,-7112591,-6985651,-7117229,-7707556,-8488579,-8421498,-8749694,-8223355,-7763573,-7566451,-7698819,-7901129,-7311827,-9082552,-11704974,-10261389,-10065297,0
4333,'2019/09/19 12:48:12:706',39,-6908274,-5658205,-5395030,-5329235,-5461077,-6119521,-7106159,-8419959,-9538180,-11775144,-6447720,-5132371,-5462364,-8098455,-9744824,-10403011,-10796997,-10463399,-8948357,-8881021,-6118756,-4934992,-4935248,-5528157,-5198677,-6582901,-7174265,-6317154,-7435633,-9342088,-6053475,-5066578,-9342864,-15199212,-8031633,-5992563,-5988705,-6448741,-6909290,-8619393,-6250596,-7040109,-15725042,-13690088,-11390674,-9748162,-9219506,-8231070,-8685958,-9474960,-6250594,-5921885,-14737889,-14675439,-12046548,-10928583,-10465461,-10530739,-10396321,-9079687,-7961468,-7435380,-6119519,-7435123,-7765373,-6909292,-6777448,-7435379,-9672595,-9277322,-8487555,-10067102,-7040878,-7242887,-7309710,-7050910,-6523021,-7371642,-8619650,-9277067,-7895161,-7830137,-6843241,-7112077,-6919860,-7051694,-7838629,-8554372,-8487035,-8683900,-8092539,-7698038,-7500915,-7698819,-7901129,-7377363,-8951480,-11770253,-10261646,-10130833,0
4334,'2019/09/19 12:48:12:740',39,-6908274,-5658205,-5395030,-5329235,-5461077,-6119521,-7106159,-8419959,-9538180,-11775144,-6447720,-5132371,-5462364,-8098455,-9744824,-10403011,-10796997,-10463399,-8948357,-8881021,-6118756,-4934992,-4935248,-5528157,-5198677,-6582901,-7174265,-6317154,-7435633,-9342088,-6053475,-5066578,-9342864,-15199212,-8031633,-5992563,-5988705,-6448741,-6909290,-8619393,-6250596,-7040109,-15725042,-13690088,-11390674,-9748162,-9219506,-8231070,-8685958,-9474960,-6250594,-5921885,-14737889,-14675439,-12046548,-10928583,-10465461,-10530739,-10396321,-9079687,-7961468,-7435380,-6119519,-7435123,-7765373,-6909292,-6777448,-7435379,-9672595,-9277322,-8487555,-10067102,-7040878,-7242887,-7309710,-7050910,-6523021,-7371642,-8619650,-9277067,-7895161,-7830137,-6843241,-7112077,-6919860,-7051694,-7838629,-8554372,-8487035,-8683900,-8092539,-7698038,-7500915,-7698819,-7901129,-7377363,-8951480,-11770253,-10261646,-10130833,0
4335,'2019/09/19 12:48:12:773',39,-6908016,-5658202,-5329492,-5263697,-5395539,-6053727,-7040364,-8419956,-9537921,-11775140,-6447719,-5132370,-5396825,-7966867,-9613492,-10402752,-10796994,-10528932,-8948356,-8881275,-6119010,-4934990,-4935504,-5594205,-5264725,-6583156,-7239801,-6317154,-7370096,-9342342,-6053473,-5066576,-9211277,-15067880,-7900558,-5926769,-5988704,-6383204,-6909289,-8619392,-6250595,-6974571,-15659503,-13755620,-11325135,-9748159,-9284784,-8231067,-8685957,-9474958,-6185057,-5921883,-14738143,-14675180,-12112082,-10994117,-10399922,-10596273,-10331038,-9014149,-7961466,-7435379,-6185055,-7501171,-7765629,-6909548,-6711655,-7435378,-9607059,-9277321,-8356481,-10001563,-6975342,-7243399,-7310223,-7051165,-6457485,-7306104,-8488575,-9277065,-7895160,-7830136,-6777448,-7046027,-6919604,-7051693,-7904420,-8619907,-8487033,-8618105,-8092537,-7698036,-7566450,-7633281,-7835845,-7312079,-9082293,-11770250,-10327179,-10130832,0
4336,'2019/09/19 12:48:12:807',39,-6908018,-5657948,-5329494,-5263698,-5460820,-6053471,-6974830,-8354166,-9537923,-11774887,-6381928,-5132370,-5396570,-7966611,-9547703,-10337218,-10731461,-10528935,-8948357,-8881022,-6118755,-4934736,-4935505,-5659743,-5264726,-6583157,-7239802,-6317155,-7435377,-9342343,-6119011,-5001040,-9079692,-14936296,-7900303,-5926769,-5988448,-6382948,-6909290,-8553857,-6185060,-6908524,-15659249,-13755624,-11324882,-9682368,-9219249,-8165277,-8620422,-9474960,-6185058,-5921628,-14738146,-14609647,-12112085,-10928839,-10465717,-10596274,-10330784,-9014151,-7961211,-7435381,-6119520,-7566708,-7765630,-6975086,-6711655,-7435379,-9672595,-9211786,-8487299,-10001310,-6975343,-7243402,-7310225,-7051167,-6457487,-7305850,-8488321,-9277066,-7829624,-7830137,-6777449,-7045516,-6854071,-7051439,-7838630,-8619908,-8487034,-8617851,-8157819,-7698037,-7500659,-7567491,-7901129,-7246036,-9016760,-11769996,-10326926,-10065298,0
4337,'2019/09/19 12:48:12:840',39,-6908018,-5657948,-5329494,-5263698,-5460820,-6053471,-6974830,-8354166,-9537923,-11774887,-6381928,-5132370,-5396570,-7966611,-9547703,-10337218,-10731461,-10528935,-8948357,-8881022,-6118755,-4934736,-4935505,-5659743,-5264726,-6583157,-7239802,-6317155,-7435377,-9342343,-6119011,-5001040,-9079692,-14936296,-7900303,-5926769,-5988448,-6382948,-6909290,-8553857,-6185060,-6908524,-15659249,-13755624,-11324882,-9682368,-9219249,-8165277,-8620422,-9474960,-6185058,-5921628,-14738146,-14609647,-12112085,-10928839,-10465717,-10596274,-10330784,-9014151,-7961211,-7435381,-6119520,-7566708,-7765630,-6975086,-6711655,-7435379,-9672595,-9211786,-8487299,-10001310,-6975343,-7243402,-7310225,-7051167,-6457487,-7305850,-8488321,-9277066,-7829624,-7830137,-6777449,-7045516,-6854071,-7051439,-7838630,-8619908,-8487034,-8617851,-8157819,-7698037,-7500659,-7567491,-7901129,-7246036,-9016760,-11769996,-10326926,-10065298,0
4338,'2019/09/19 12:48:12:878',39,-6908015,-5592410,-5329491,-5263442,-5395283,-6053727,-6975085,-8419956,-9538177,-11775141,-6381926,-5132369,-5331289,-8032658,-9679029,-10403008,-10796994,-10528932,-8882562,-8880762,-6053218,-4934990,-4869711,-5528411,-5198676,-6582898,-7174007,-6251361,-7435376,-9342342,-6053473,-5001040,-8882825,-14870501,-7834764,-5926512,-5922911,-6382947,-6909288,-8619392,-6185058,-6842985,-15593711,-13690339,-11324878,-9682366,-9153712,-8165275,-8620420,-9409422,-6185056,-5921627,-14803679,-14675436,-12112082,-10994374,-10465715,-10530737,-10330782,-9014149,-7961465,-7435379,-6119518,-7566964,-7831165,-6909549,-6711655,-7435378,-9607058,-9277065,-8421761,-10001308,-6975341,-7243400,-7244687,-7051165,-6457484,-7305848,-8553856,-9277063,-7829623,-7830136,-6777448,-6980234,-6788531,-7051438,-7838627,-8619906,-8421497,-8618106,-8092281,-7698036,-7500658,-7567489,-7835590,-7311824,-8951221,-11770249,-10261386,-10130831,0
4339,'2019/09/19 12:48:12:910',39,-6842735,-5592410,-5329492,-5198161,-5395539,-6119521,-7106414,-8420213,-9603970,-11840934,-6381927,-5066577,-5397082,-8230038,-9810871,-10468288,-10862787,-10463140,-8816769,-8749432,-6053218,-4869197,-4803917,-5396569,-5067089,-6517106,-7042421,-6185568,-7435375,-9342342,-6053473,-5001040,-8948104,-14804708,-7834508,-5926511,-5922910,-6317411,-6843752,-8553856,-6185058,-6842729,-15659247,-13755876,-11324878,-9682366,-9153455,-8165274,-8620420,-9409165,-6185056,-5856090,-14803936,-14675435,-12046546,-10994374,-10531251,-10596272,-10265246,-8948612,-7895673,-7369843,-6119519,-7566964,-7831165,-6909292,-6711655,-7369841,-9606802,-9277064,-8421761,-9935771,-6975085,-7242886,-7244173,-7050907,-6457227,-7371640,-8554112,-9211528,-7829623,-7764343,-6777448,-7046026,-6854321,-7051435,-7773089,-8488577,-8421239,-8618362,-8092281,-7698036,-7566194,-7633025,-7901125,-7311823,-9016757,-11639178,-10195850,-10065039,0
4340,'2019/09/19 12:48:12:952',39,-6973296,-5592410,-5329236,-5197905,-5460820,-6185315,-7238001,-8551287,-9735043,-11971751,-6381927,-5066578,-5462620,-8427418,-9942202,-10402752,-10928324,-10397347,-8684928,-8683127,-6053218,-4869198,-4737868,-5198934,-4935247,-6516592,-6976114,-6119519,-7369583,-9407623,-6053218,-5000784,-8882056,-14804196,-7834252,-5926255,-5922654,-6317155,-6843496,-8619136,-6185059,-6776936,-15658991,-13886437,-11324622,-9747390,-9218735,-8230554,-8620165,-9408910,-6184801,-5855834,-14803680,-14674924,-12177107,-10994118,-10530996,-10596016,-10330526,-8948357,-7895673,-7435123,-6119263,-7566964,-7831166,-6909292,-6711398,-7369585,-9606802,-9276808,-8421505,-10001308,-6909293,-7176837,-7243660,-6984602,-6456715,-7436921,-8619393,-9211016,-7894903,-7764343,-6711656,-7046283,-6919602,-6985898,-7772577,-8422528,-8355448,-8749436,-8157562,-7697780,-7500402,-7567233,-7900870,-7311568,-9016501,-11704459,-10260875,-10064526,0
4341,'2019/09/19 12:48:12:988',39,-6907760,-5592410,-5329236,-5197905,-5461077,-6317157,-7369844,-8682616,-9735301,-11972008,-6381670,-5066577,-5528669,-8690591,-9942201,-10468032,-10993861,-10397091,-8553342,-8617077,-6053218,-4868942,-4671818,-5001041,-4935246,-6385007,-6713200,-6053725,-7369583,-9342087,-6053217,-5000783,-8750726,-14738659,-7834252,-5860719,-5857118,-6317154,-6843497,-8619136,-6184802,-6776936,-15658990,-13820645,-11389902,-9681854,-9153199,-8165018,-8620165,-9408909,-6184801,-5855834,-14803680,-14740460,-12111827,-11059653,-10530996,-10596017,-10264990,-8948100,-7895673,-7369587,-6119262,-7632500,-7831166,-6909292,-6645862,-7369585,-9606802,-9211272,-8421761,-10001052,-6909292,-7176322,-7243401,-6984088,-6522250,-7436922,-8553857,-9211016,-7829367,-7829624,-6711911,-7046540,-6854320,-7051432,-7641247,-8356479,-8355191,-8749693,-8157561,-7697780,-7435121,-7632769,-7835333,-7376848,-9082037,-11573644,-10195083,-9998989,0
4342,'2019/09/19 12:48:13:023',39,-6973296,-5592154,-5329235,-5197649,-5526870,-6449000,-7501687,-8748665,-9866631,-11972008,-6316390,-5131858,-5594462,-8888227,-9941945,-10468033,-11059397,-10331043,-8421756,-8419955,-6052961,-4868941,-4606025,-4869454,-5000782,-6318956,-6646892,-5987932,-7304047,-9407879,-6053217,-5000783,-8684933,-14672866,-7899788,-5926255,-5922654,-6317154,-6909032,-8619136,-6184802,-6711143,-15658990,-13820644,-11389902,-9681853,-9153199,-8165018,-8685701,-9343372,-6184801,-5855834,-14803680,-14674924,-12111825,-11059654,-10530996,-10596017,-10330525,-8948100,-7895417,-7369586,-6119262,-7566964,-7831166,-6843755,-6645862,-7369585,-9606546,-9211016,-8355969,-10001052,-6909291,-7110016,-7242631,-6918037,-6653322,-7436921,-8554113,-9211015,-7829367,-7764087,-6777448,-7046798,-6919852,-7051430,-7575197,-8225149,-8289655,-8815743,-8092025,-7697780,-7500401,-7567233,-7835078,-7311567,-9082038,-11573644,-10064010,-9998477,0
4343,'2019/09/19 12:48:13:056',39,-6973296,-5592154,-5329235,-5197649,-5526870,-6449000,-7501687,-8748665,-9866631,-11972008,-6316390,-5131858,-5594462,-8888227,-9941945,-10468033,-11059397,-10331043,-8421756,-8419955,-6052961,-4868941,-4606025,-4869454,-5000782,-6318956,-6646892,-5987932,-7304047,-9407879,-6053217,-5000783,-8684933,-14672866,-7899788,-5926255,-5922654,-6317154,-6909032,-8619136,-6184802,-6711143,-15658990,-13820644,-11389902,-9681853,-9153199,-8165018,-8685701,-9343372,-6184801,-5855834,-14803680,-14674924,-12111825,-11059654,-10530996,-10596017,-10330525,-8948100,-7895417,-7369586,-6119262,-7566964,-7831166,-6843755,-6645862,-7369585,-9606546,-9211016,-8355969,-10001052,-6909291,-7110016,-7242631,-6918037,-6653322,-7436921,-8554113,-9211015,-7829367,-7764087,-6777448,-7046798,-6919852,-7051430,-7575197,-8225149,-8289655,-8815743,-8092025,-7697780,-7500401,-7567233,-7835078,-7311567,-9082038,-11573644,-10064010,-9998477,0
4344,'2019/09/19 12:48:13:090',39,-6907759,-5592409,-5328980,-5197649,-5592921,-6646636,-7764604,-8945788,-9998216,-11972009,-6381670,-5066576,-5528414,-9019814,-9941432,-10468032,-11059653,-10265506,-8224635,-8353906,-6052962,-4868942,-4606026,-4672075,-5000782,-6187113,-6449513,-5922139,-7238254,-9342344,-6053217,-5000784,-8619140,-14672866,-7899788,-5860719,-5857117,-6316898,-6843496,-8553600,-6184802,-6711142,-15593197,-13886180,-11324366,-9616061,-9153198,-8164762,-8620165,-9277579,-6184800,-5855833,-14803680,-14740460,-12111826,-10994118,-10465460,-10595760,-10264989,-8948100,-7895417,-7369586,-6119262,-7566964,-7831166,-6843499,-6645862,-7303793,-9606546,-9211015,-8355969,-10001051,-6909035,-7109502,-7242117,-6917522,-6718857,-7436920,-8554114,-9145223,-7829366,-7764087,-6777448,-7047311,-6985387,-6920101,-7247261,-8159100,-8223862,-8947072,-8092025,-7697779,-7500401,-7566977,-7835078,-7377102,-9147829,-11508109,-9998217,-9998474,0
4345,'2019/09/19 12:48:13:123',39,-6907759,-5592155,-5263444,-5197649,-5724764,-6844274,-7896960,-9012094,-9998730,-11906473,-6381670,-5066577,-5463133,-9020328,-9809846,-10402496,-11059653,-10199457,-8093049,-8288112,-6052961,-4803405,-4606025,-4671817,-4934989,-6055269,-6186341,-5856346,-7303534,-9342344,-6053217,-4934991,-8553603,-14672609,-7899788,-5925998,-5856861,-6251362,-6843496,-8619136,-6184802,-6711143,-15592941,-13886181,-11324365,-9616061,-9087662,-8164762,-8620164,-9277580,-6184800,-5790297,-14803680,-14805996,-12177106,-10994118,-10465459,-10596016,-10264733,-8947844,-7895417,-7369586,-6053470,-7566964,-7831166,-6843499,-6645862,-7303793,-9541009,-9145479,-8355968,-10001050,-6843498,-7108987,-7176066,-6917265,-6784392,-7502457,-8619649,-9145223,-7829366,-7764087,-6711912,-7047824,-6985896,-6854562,-7181467,-8093307,-8223862,-9012866,-8092025,-7697524,-7500401,-7567232,-7835077,-7442894,-9213364,-11442574,-9998217,-9932427,0
4346,'2019/09/19 12:48:13:157',39,-6907759,-5592155,-5263444,-5197649,-5724764,-6844274,-7896960,-9012094,-9998730,-11906473,-6381670,-5066577,-5463133,-9020328,-9809846,-10402496,-11059653,-10199457,-8093049,-8288112,-6052961,-4803405,-4606025,-4671817,-4934989,-6055269,-6186341,-5856346,-7303534,-9342344,-6053217,-4934991,-8553603,-14672609,-7899788,-5925998,-5856861,-6251362,-6843496,-8619136,-6184802,-6711143,-15592941,-13886181,-11324365,-9616061,-9087662,-8164762,-8620164,-9277580,-6184800,-5790297,-14803680,-14805996,-12177106,-10994118,-10465459,-10596016,-10264733,-8947844,-7895417,-7369586,-6053470,-7566964,-7831166,-6843499,-6645862,-7303793,-9541009,-9145479,-8355968,-10001050,-6843498,-7108987,-7176066,-6917265,-6784392,-7502457,-8619649,-9145223,-7829366,-7764087,-6711912,-7047824,-6985896,-6854562,-7181467,-8093307,-8223862,-9012866,-8092025,-7697524,-7500401,-7567232,-7835077,-7442894,-9213364,-11442574,-9998217,-9932427,0
